CASE ID,remaining_time,TEST,Events from start,Events from end
270,30.942532,49.778449074074075,3,1
272,39.79157,33.00435185185185,1,3
272,40.71724,33.003796296296294,2,2
272,28.619814,20.91513888888889,3,1
273,43.782013,44.002175925925926,1,3
273,43.389584,38.12517361111111,2,2
273,44.00859,38.1228587962963,3,1
276,37.455685,31.003854166666667,1,5
276,36.50696,30.05991898148148,2,4
276,37.52009,30.059456018518517,3,3
276,35.294273,25.920659722222222,4,2
276,34.84548,25.92017361111111,5,1
280,41.6013,49.9141087962963,1,6
280,42.856625,49.91247685185185,2,5
280,16.69274,19.106342592592593,3,4
280,16.620043,19.055266203703702,4,3
280,21.575905,19.054953703703703,5,2
280,16.36281,15.000196759259259,6,1
283,43.78212,37.765659722222225,1,3
283,16.863369,15.005127314814814,2,2
283,16.27377,15.000219907407407,3,1
284,43.781437,35.06565972222222,1,5
284,44.011936,35.05628472222222,2,4
284,40.53737,26.191828703703703,3,3
284,33.951256,19.33997685185185,4,2
284,28.783321,15.00017361111111,5,1
288,43.782124,44.04340277777778,1,3
288,44.01139,44.043078703703706,2,2
288,42.404636,40.10856481481481,3,1
293,38.350353,38.00137731481482,1,3
293,37.83386,38.001215277777774,2,2
293,32.33834,30.97855324074074,3,1
294,37.92678,32.96458333333333,1,3
294,35.59221,32.96395833333333,2,2
294,34.471733,32.83412037037037,3,1
301,43.782272,32.95980324074074,1,3
301,44.012257,32.95967592592593,2,2
301,44.051327,32.95380787037037,3,1
303,33.741833,31.00523148148148,1,2
303,33.212532,30.94730324074074,2,1
308,41.455566,37.00392361111111,1,4
308,40.261345,36.99783564814815,2,3
308,39.414413,36.99777777777778,3,2
308,37.758987,30.784988425925928,4,1
309,33.290253,31.001655092592593,1,3
309,31.741327,29.116863425925924,2,2
309,24.816494,22.234050925925924,3,1
312,39.50659,33.0071875,1,3
312,37.9052,32.94015046296296,2,2
312,37.717567,32.94015046296296,3,1
317,37.903236,38.00454861111111,1,4
317,37.7678,37.93924768518519,2,3
317,36.887634,37.93914351851852,3,2
317,35.69281,37.20298611111111,4,1
325,43.782364,43.96590277777778,1,3
325,44.012966,43.965694444444445,2,2
325,44.051735,43.9630787037037,3,1
329,40.015438,38.002175925925926,1,3
329,38.032295,38.00207175925926,2,2
329,37.92109,37.29222222222222,3,1
331,43.78136,58.22440972222222,1,4
331,42.69504,52.864328703703706,2,3
331,16.731028,15.01736111111111,3,2
331,16.66865,15.000208333333333,4,1
332,43.781578,44.00606481481481,1,3
332,41.74086,42.720543981481484,2,2
332,43.900826,42.72045138888889,3,1
333,37.376343,42.942824074074075,1,4
333,17.912827,25.162662037037038,2,3
333,20.486551,25.12511574074074,3,2
333,16.77494,15.00011574074074,4,1
334,37.98469,33.02918981481481,1,3
334,20.886097,17.04662037037037,2,2
334,17.033302,15.00017361111111,3,1
335,39.31078,33.00163194444445,1,4
335,33.73528,32.999525462962964,2,3
335,32.373104,32.999456018518515,3,2
335,33.93803,32.99936342592593,4,1
337,34.19377,48.95703703703704,1,4
337,17.408104,34.86755787037037,2,3
337,17.377644,32.99476851851852,3,2
337,17.776663,15.00025462962963,4,1
340,43.78134,45.66702546296296,1,4
340,23.535099,28.776168981481483,2,3
340,23.05815,28.771747685185186,3,2
340,16.234503,15.000104166666667,4,1
342,38.54105,38.002800925925925,1,3
342,37.85129,37.9993287037037,2,2
342,37.751614,37.17375,3,1
346,40.00298,43.05722222222222,1,3
346,37.943127,43.05658564814815,2,2
346,16.976181,15.000150462962964,3,1
349,43.782375,44.003125,1,3
349,44.011745,43.996203703703706,2,2
349,44.05097,43.991770833333334,3,1
350,40.153008,30.88880787037037,1,3
350,42.71909,30.887650462962963,2,2
350,30.11795,15.000150462962964,3,1
352,33.919113,33.83768518518519,1,4
352,17.426624,25.970717592592592,2,3
352,23.250862,25.86859953703704,3,2
352,17.080063,15.000150462962964,4,1
354,39.296307,53.00646990740741,1,2
354,39.765217,52.990266203703705,2,1
357,38.648235,41.86087962962963,1,4
357,37.805202,41.83361111111111,2,3
357,37.863335,41.790486111111115,3,2
357,35.990097,37.89366898148148,4,1
360,43.78212,32.28453703703704,1,5
360,44.012604,32.24434027777778,2,4
360,44.05024,32.244108796296295,3,3
360,30.413916,15.000196759259259,4,2
360,27.160585,15.00011574074074,5,1
361,38.25175,32.99012731481481,1,3
361,21.631868,15.353599537037036,2,2
361,20.80968,15.000219907407407,3,1
362,34.074512,31.00670138888889,1,5
362,32.757393,31.00644675925926,2,4
362,28.11435,25.23528935185185,3,3
362,23.836435,18.208761574074074,4,2
362,23.611677,17.259733796296295,5,1
364,39.576416,38.042245370370374,1,3
364,37.912483,38.04212962962963,2,2
364,37.720734,33.912395833333335,3,1
365,43.78212,52.099837962962965,1,3
365,16.866436,23.093923611111112,2,2
365,17.922163,15.000208333333333,3,1
366,33.26269,31.00673611111111,1,5
366,31.88907,31.006516203703704,2,4
366,30.873013,29.97101851851852,3,3
366,30.510931,29.222326388888888,4,2
366,30.463675,29.19502314814815,5,1
367,33.984295,32.96302083333333,1,3
367,32.313057,32.18949074074074,2,2
367,31.004622,31.902893518518518,3,1
368,43.78134,44.00388888888889,1,4
368,43.395695,43.97960648148148,2,3
368,41.012615,43.97952546296296,3,2
368,39.278942,41.8758912037037,4,1
371,42.58909,31.884050925925926,1,3
371,43.88151,30.25667824074074,2,2
371,17.553217,15.000219907407407,3,1
372,34.06698,32.00453703703704,1,5
372,32.310707,28.946863425925926,2,4
372,31.054846,28.824953703703702,3,3
372,30.879168,23.84197916666667,4,2
372,30.63922,23.841886574074074,5,1
373,37.78312,48.79641203703704,1,5
373,33.507824,48.78799768518518,2,4
373,31.861666,46.03689814814815,3,3
373,30.964552,44.69474537037037,4,2
373,30.80967,43.824502314814815,5,1
374,42.6877,44.00611111111111,1,3
374,42.955475,44.00592592592593,2,2
374,42.79118,43.79695601851852,3,1
377,35.27608,32.77148148148148,1,2
377,17.514656,15.000196759259259,2,1
379,38.57088,44.00523148148148,1,3
379,39.997494,44.00337962962963,2,2
379,39.190662,44.003182870370374,3,1
383,35.990025,46.694965277777776,1,4
383,33.70598,45.73244212962963,2,3
383,35.816013,44.90097222222222,3,2
383,37.453503,44.79337962962963,4,1
384,33.577145,46.00050925925926,1,3
384,32.10673,46.00039351851852,2,2
384,32.013916,45.912523148148146,3,1
387,43.78227,44.00099537037037,1,3
387,44.005207,43.92109953703704,2,2
387,42.08284,41.87160879629629,3,1
388,34.725525,51.95887731481481,1,3
388,32.961155,51.95853009259259,2,2
388,31.009861,51.63993055555556,3,1
391,36.073624,41.68484953703704,1,4
391,33.263985,34.018877314814816,2,3
391,31.684534,33.72246527777778,3,2
391,24.849827,25.034108796296298,4,1
392,37.40768,51.0809375,1,4
392,37.252533,50.92125,2,3
392,33.859444,43.86069444444445,3,2
392,17.688671,30.0003125,4,1
394,43.782158,40.037083333333335,1,6
394,44.012524,40.03685185185185,2,5
394,30.94879,22.79994212962963,3,4
394,25.236002,16.028240740740742,4,3
394,22.089918,15.000335648148148,5,2
394,21.232876,15.000185185185185,6,1
396,39.53729,48.002939814814816,1,3
396,43.781124,48.00018518518519,2,2
396,44.01197,46.911828703703705,3,1
400,42.678425,34.08429398148148,1,2
400,16.673292,9.030486111111111,2,1
402,41.304073,55.00513888888889,1,3
402,40.177113,55.00233796296296,2,2
402,38.01077,54.8765625,3,1
403,39.627895,37.00442129629629,1,3
403,42.64848,37.00425925925926,2,2
403,40.336987,36.962604166666665,3,1
408,40.118114,49.93493055555555,1,4
408,38.57745,49.93371527777778,2,3
408,35.236526,40.24364583333333,3,2
408,17.762455,15.000196759259259,4,1
411,39.338173,31.18045138888889,1,6
411,42.644306,31.060787037037038,2,5
411,40.577965,31.06077546296296,3,4
411,37.457745,19.003634259259258,4,3
411,36.118973,18.999247685185185,5,2
411,34.876816,15.000185185185185,6,1
413,42.404636,44.00215277777778,1,3
413,43.224228,44.002048611111114,2,2
413,30.578135,33.12372685185185,3,1
414,37.401836,52.06975694444444,1,4
414,38.905582,52.068958333333335,2,3
414,17.116604,15.000219907407407,3,2
414,17.129906,15.000219907407407,4,1
416,38.60345,31.082546296296297,1,4
416,33.174995,25.76851851851852,2,3
416,31.812433,25.765694444444446,3,2
416,30.726082,25.765636574074072,4,1
419,43.78212,43.122256944444445,1,5
419,39.74776,36.09996527777778,2,4
419,41.77964,36.075821759259256,3,3
419,17.463778,15.00337962962963,4,2
419,16.200378,15.000150462962964,5,1
420,42.662388,34.80548611111111,1,5
420,43.355858,33.017164351851854,2,4
420,43.366882,33.01525462962963,3,3
420,26.649529,21.15138888888889,4,2
420,16.315567,15.00025462962963,5,1
424,42.68008,34.14006944444444,1,4
424,43.8228,34.1309375,2,3
424,43.44241,34.02489583333333,3,2
424,31.179838,19.258645833333333,4,1
427,39.571747,32.04462962962963,1,3
427,37.944366,28.04864583333333,2,2
427,39.645412,28.04851851851852,3,1
428,42.643185,55.81364583333333,1,3
428,16.699923,15.000150462962964,2,2
428,17.66666,15.00013888888889,3,1
430,34.16689,32.71363425925926,1,4
430,24.591278,20.052835648148147,2,3
430,17.035961,15.00017361111111,3,2
430,17.786486,15.000162037037038,4,1
432,34.1248,30.984641203703703,1,5
432,17.483412,15.018275462962963,2,4
432,20.417055,15.01818287037037,3,3
432,21.130777,15.006944444444445,4,2
432,21.170334,15.000219907407407,5,1
435,36.579475,33.042800925925924,1,5
435,34.923008,33.04171296296296,2,4
435,37.23722,32.93103009259259,3,3
435,19.182535,15.000266203703704,4,2
435,17.183249,15.000162037037038,5,1
437,38.586266,49.04391203703704,1,3
437,33.08536,43.782037037037036,2,2
437,17.275349,30.000381944444445,3,1
439,43.78213,59.00375,1,3
439,44.01234,57.9509375,2,2
439,44.05147,57.95085648148148,3,1
443,34.149776,35.018229166666664,1,4
443,32.332314,35.01795138888889,2,3
443,30.410206,26.856574074074075,3,2
443,17.946596,15.000127314814815,4,1
445,33.308266,31.002233796296295,1,3
445,32.18143,31.00207175925926,2,2
445,31.065325,30.998425925925925,3,1
446,43.782135,59.70707175925926,1,3
446,16.865913,15.006793981481481,2,2
446,17.425518,15.000208333333333,3,1
448,34.105415,59.14767361111111,1,4
448,32.374355,59.14737268518518,2,3
448,32.218033,59.135439814814816,3,2
448,18.422113,15.00013888888889,4,1
450,43.782135,39.01751157407407,1,6
450,39.046608,31.990578703703704,2,5
450,38.13337,31.990289351851853,3,4
450,33.354145,26.075324074074075,4,3
450,17.752117,15.000474537037038,5,2
450,16.559114,15.00017361111111,6,1
451,38.691853,51.9621412037037,1,3
451,37.801098,51.9618287037037,2,2
451,37.50172,51.95055555555555,3,1
452,43.782143,43.96396990740741,1,3
452,43.980618,42.91027777777778,2,2
452,38.790024,37.97819444444445,3,1
454,43.782135,36.752430555555556,1,6
454,30.521137,21.097071759259258,2,5
454,29.796114,21.096041666666668,3,4
454,29.260464,21.04738425925926,4,3
454,29.384624,21.046296296296298,5,2
454,22.403074,15.00013888888889,6,1
455,39.622635,50.259988425925926,1,4
455,39.53759,47.965497685185184,2,3
455,16.789707,30.04195601851852,3,2
455,16.986607,30.041840277777776,4,1
460,34.17909,30.994409722222223,1,3
460,32.559902,30.82195601851852,2,2
460,31.738644,30.821018518518517,3,1
463,33.992775,46.00508101851852,1,3
463,32.22954,46.00494212962963,2,2
463,27.082893,41.135416666666664,3,1
467,34.15243,31.007083333333334,1,4
467,33.346558,29.211064814814815,2,3
467,31.3839,26.281157407407406,3,2
467,30.854925,26.168912037037035,4,1
470,42.661324,44.00282407407408,1,3
470,39.169724,40.11474537037037,2,2
470,37.911343,40.11451388888889,3,1
472,39.582603,32.35138888888889,1,4
472,43.78882,32.35116898148148,2,3
472,44.014744,32.31041666666667,3,2
472,44.054432,30.336585648148148,4,1
478,34.140762,33.17685185185185,1,4
478,32.177032,29.09746527777778,2,3
478,31.461546,29.086863425925927,3,2
478,27.229692,28.916435185185186,4,1
479,38.200882,33.01582175925926,1,4
479,37.920418,33.015625,2,3
479,37.892548,32.73719907407408,3,2
479,17.20391,15.000231481481482,4,1
482,33.333855,30.836006944444446,1,3
482,17.142187,15.009340277777778,2,2
482,17.653566,15.000185185185185,3,1
488,32.835087,31.003275462962964,1,3
488,31.299501,29.87662037037037,2,2
488,30.491783,29.127662037037037,3,1
489,34.471188,32.96123842592593,1,3
489,33.43592,32.96114583333333,2,2
489,33.85129,32.95771990740741,3,1
490,42.672913,36.04163194444445,1,4
490,33.593433,29.379270833333333,2,3
490,32.085228,29.378622685185185,3,2
490,16.528929,15.000231481481482,4,1
492,43.782127,51.17743055555555,1,3
492,16.869623,15.026898148148149,2,2
492,16.918707,15.000231481481482,3,1
493,37.92997,31.005578703703705,1,5
493,37.820038,30.93976851851852,2,4
493,37.375664,30.939756944444444,3,3
493,33.018684,29.282997685185187,4,2
493,32.061428,27.18914351851852,5,1
495,33.357525,31.000381944444445,1,3
495,31.99865,30.880729166666665,2,2
495,30.97146,30.86888888888889,3,1
497,39.587955,43.92862268518518,1,9
497,39.603153,43.9133912037037,2,8
497,39.384575,43.25725694444444,3,7
497,39.5988,43.25707175925926,4,6
497,40.44102,43.141284722222224,5,5
497,16.722918,23.14457175925926,6,4
497,17.835785,11.186666666666667,7,3
497,17.587711,0.032546296296296295,8,2
497,17.331158,0.032094907407407405,9,1
502,38.01551,30.8775,1,4
502,29.739412,20.196597222222223,2,3
502,29.40666,15.195300925925926,3,2
502,23.777735,15.000208333333333,4,1
505,34.211414,31.046435185185185,1,4
505,32.56494,30.828506944444445,2,3
505,31.097343,30.787662037037038,3,2
505,31.646753,30.787662037037038,4,1
510,33.81475,31.001493055555557,1,2
510,32.2548,30.766956018518517,2,1
516,43.782177,44.00467592592592,1,4
516,38.718792,32.31060185185185,2,3
516,39.780933,32.247708333333335,3,2
